ayah_id,surah_number,ayah_number,issue_type,severity,detail,evidence
2427,20,84,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
2429,20,86,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2429,20,86,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
2431,20,88,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هُ"", ""word"": ""اِلٰهُكُمْ""}"
2431,20,88,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هُ"", ""word"": ""وَاِلٰهُ""}"
2432,20,89,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَّا""}"
2432,20,89,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِمْ""}"
2434,20,91,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْنَا""}"
2436,20,93,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَّا""}"
2440,20,97,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2440,20,97,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هِ"", ""word"": ""اِلٰهِكَ""}"
2440,20,97,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2441,20,98,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هُ"", ""word"": ""اِلٰهُكُمُ""}"
2441,20,98,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2441,20,98,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَ""}"
2441,20,98,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2446,20,103,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2447,20,104,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2451,20,108,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2452,20,109,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2457,20,114,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكَ""}"
2457,20,114,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ى"", ""reading_mode"": ""ayah_stop"", ""word"": ""اللّٰهُ""}"
2458,20,115,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2459,20,116,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""آ"", ""word"": ""اِلَّآ""}"
2461,20,118,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اَلَّا""}"
2463,20,120,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِ""}"
2473,20,130,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""الَّيْلِ""}"
2474,20,131,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2477,20,134,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْنَا""}"
2480,21,2,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2481,21,3,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2481,21,3,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2485,21,7,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2485,21,7,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِمْ""}"
2488,21,10,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْكُمْ""}"
2491,21,13,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2498,21,20,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""الَّيْلَ""}"
2499,21,21,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَةً""}"
2500,21,22,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَةٌ""}"
2500,21,22,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2502,21,24,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَةً""}"
2503,21,25,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2503,21,25,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِ""}"
2503,21,25,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَ""}"
2503,21,25,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""آ"", ""word"": ""اِلَّآ""}"
2506,21,28,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2507,21,29,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هٌ"", ""word"": ""اِلٰهٌ""}"
2508,21,30,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2511,21,33,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2511,21,33,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""الَّيْلَ""}"
2513,21,35,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""وَاِلَيْنَا""}"
2514,21,36,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2514,21,36,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2514,21,36,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2514,21,36,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَتَكُمْۚ""}"
2517,21,39,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2519,21,41,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""بِالَّذِيْنَ""}"
2520,21,42,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""بِالَّيْلِ""}"
2521,21,43,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَةٌ""}"
2527,21,49,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2530,21,52,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْٓ""}"
2534,21,56,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2536,21,58,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2536,21,58,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِ""}"
2537,21,59,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""بِاٰلِهَتِنَآ""}"
2540,21,62,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""بِاٰلِهَتِنَا""}"
2542,21,64,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2546,21,68,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَتَكُمْ""}"
2549,21,71,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلَى""}"
2549,21,71,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْ""}"
2551,21,73,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْهِمْ""}"
2552,21,74,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْ""}"
2555,21,77,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2559,21,81,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلَى""}"
2559,21,81,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْ""}"
2565,21,87,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اِلٰهَ""}"
2565,21,87,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""آ"", ""word"": ""اِلَّآ""}"
2569,21,91,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""وَالَّتِيْٓ""}"
2571,21,93,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اِلَيْنَا""}"
2575,21,97,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2577,21,99,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هَ"", ""word"": ""اٰلِهَةً""}"
2579,21,101,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2581,21,103,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2585,21,107,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2586,21,108,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يَّ"", ""word"": ""اِلَيَّ""}"
2586,21,108,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هُ"", ""word"": ""اِلٰهُكُمْ""}"
2586,21,108,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هٌ"", ""word"": ""اِلٰهٌ""}"
2589,21,111,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2594,22,4,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2595,22,5,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2595,22,5,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2604,22,14,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2605,22,15,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلَى""}"
2607,22,17,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2607,22,17,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""وَالَّذِيْنَ""}"
2607,22,17,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""وَالَّذِيْنَ""}"
2608,22,18,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
2609,22,19,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""فَالَّذِيْنَ""}"
2613,22,23,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2614,22,24,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلَى""}"
2614,22,24,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2615,22,25,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2615,22,25,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْ""}"
2615,22,25,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""اَلِيْمٍ""}"
2620,22,30,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2623,22,33,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰٓى""}"
2623,22,33,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلَى""}"
2624,22,34,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هُ"", ""word"": ""فَاِلٰهُكُمْ""}"
2624,22,34,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""هٌ"", ""word"": ""اِلٰهٌ""}"
2625,22,35,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2627,22,37,lam_jalalah_preceding_vowel_unresolved,warning,Vokal terucap sebelum lafz Allah tidak dapat ditentukan secara aman.,"{""predecessor"": ""ا"", ""reading_mode"": ""ayah_stop"", ""word"": ""اللّٰهَ""}"
2628,22,38,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2629,22,39,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""لِلَّذِيْنَ""}"
2630,22,40,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2630,22,40,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""آ"", ""word"": ""اِلَّآ""}"
2631,22,41,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""اَلَّذِيْنَ""}"
2636,22,46,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""تِ"", ""word"": ""الَّتِيْ""}"
2638,22,48,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يَّ"", ""word"": ""وَاِلَيَّ""}"
2640,22,50,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""فَالَّذِيْنَ""}"
2641,22,51,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""وَالَّذِيْنَ""}"
2642,22,52,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""آ"", ""word"": ""اِلَّآ""}"
2643,22,53,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""لِّلَّذِيْنَ""}"
2644,22,54,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2644,22,54,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2644,22,54,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2645,22,55,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْنَ""}"
2646,22,56,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""فَالَّذِيْنَ""}"
2647,22,57,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""وَالَّذِيْنَ""}"
2648,22,58,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""وَالَّذِيْنَ""}"
2651,22,61,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""الَّيْلَ""}"
2651,22,61,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""يْ"", ""word"": ""الَّيْلِ""}"
2653,22,63,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
2655,22,65,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
2655,22,65,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ا"", ""word"": ""اِلَّا""}"
2656,22,66,shamsiyyah_target_without_shadda,warning,Huruf syamsiyyah terdeteksi tanpa shadda eksplisit pada teks.,"{""target"": ""ذِ"", ""word"": ""الَّذِيْٓ""}"
2657,22,67,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""ى"", ""word"": ""اِلٰى""}"
2660,22,70,qamariyyah_lam_without_explicit_sukun,warning,Target qamariyyah terdeteksi tetapi lam ta'rif tidak memiliki sukun eksplisit.,"{""target"": ""مْ"", ""word"": ""اَلَمْ""}"
