ayah_id,surah_number,ayah_number,issue_type,severity,detail,evidence
3363,29,31,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""29:31"", ""word"": ""اِبْرٰهِيْمَ""}"
3363,29,31,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""29:31"", ""word"": ""بِالْبُشْرٰىۙ""}"
3383,29,51,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""29:51"", ""word"": ""وَّذِكْرٰى""}"
3400,29,68,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""29:68"", ""word"": ""افْتَرٰى""}"
3446,30,46,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""30:46"", ""word"": ""مُبَشِّرٰتٍ""}"
3495,32,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""32:3"", ""word"": ""افْتَرٰىهُ""}"
3504,32,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""32:12"", ""word"": ""تَرٰىٓ""}"
3529,33,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""33:7"", ""word"": ""وَّاِبْرٰهِيْمَ""}"
3557,33,35,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""33:35"", ""word"": ""وَالصّٰبِرٰتِ""}"
3557,33,35,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""33:35"", ""word"": ""وَّالذَّاكِرٰتِ""}"
3603,34,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""34:8"", ""word"": ""اَفْتَرٰى""}"
3608,34,13,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""34:13"", ""word"": ""رّٰسِيٰتٍۗ""}"
3626,34,31,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""34:31"", ""word"": ""تَرٰىٓ""}"
3634,34,39,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""34:39"", ""word"": ""الرّٰزِقِيْنَ""}"
3646,34,51,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""34:51"", ""word"": ""تَرٰىٓ""}"
3657,35,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""35:8"", ""word"": ""حَسَرٰتٍۗ""}"
3661,35,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""35:12"", ""word"": ""الْبَحْرٰنِۖ""}"
3667,35,18,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""35:18"", ""word"": ""اُخْرٰى""}"
3676,35,27,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""35:27"", ""word"": ""ثَمَرٰتٍ""}"
3681,35,32,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""35:32"", ""word"": ""بِالْخَيْرٰتِ""}"
3778,37,2,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:2"", ""word"": ""فَالزّٰجِرٰتِ""}"
3824,37,48,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:48"", ""word"": ""قٰصِرٰتُ""}"
3859,37,83,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:83"", ""word"": ""لَاِبْرٰهِيْمَ""}"
3878,37,102,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:102"", ""word"": ""اَرٰى""}"
3878,37,102,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:102"", ""word"": ""تَرٰىۗ""}"
3880,37,104,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:104"", ""word"": ""يّٰٓاِبْرٰهِيْمُ""}"
3885,37,109,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""37:109"", ""word"": ""اِبْرٰهِيْمَ""}"
4001,38,43,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""38:43"", ""word"": ""وَذِكْرٰى""}"
4003,38,45,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""38:45"", ""word"": ""اِبْرٰهِيْمَ""}"
4010,38,52,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""38:52"", ""word"": ""قٰصِرٰتُ""}"
4020,38,62,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""38:62"", ""word"": ""نَرٰى""}"
4053,39,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:7"", ""word"": ""اُخْرٰىۗ""}"
4063,39,17,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:17"", ""word"": ""الْبُشْرٰىۚ""}"
4067,39,21,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:21"", ""word"": ""فَتَرٰىهُ""}"
4067,39,21,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:21"", ""word"": ""لَذِكْرٰى""}"
4088,39,42,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:42"", ""word"": ""الْاُخْرٰىٓ""}"
4114,39,68,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""39:68"", ""word"": ""اُخْرٰى""}"
4149,40,29,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""40:29"", ""word"": ""اَرٰى""}"
4174,40,54,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""40:54"", ""word"": ""وَّذِكْرٰى""}"
4251,41,47,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""41:47"", ""word"": ""ثَمَرٰتٍ""}"
4263,42,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""42:7"", ""word"": ""الْقُرٰى""}"
4269,42,13,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""42:13"", ""word"": ""اِبْرٰهِيْمَ""}"
4280,42,24,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""42:24"", ""word"": ""افْتَرٰى""}"
4294,42,38,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""42:38"", ""word"": ""شُوْرٰى""}"
4301,42,45,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""42:45"", ""word"": ""وَتَرٰىهُمْ""}"
4334,43,26,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""43:26"", ""word"": ""اِبْرٰهِيْمُ""}"
4409,44,13,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""44:13"", ""word"": ""الذِّكْرٰى""}"
4412,44,16,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""44:16"", ""word"": ""الْكُبْرٰىۚ""}"
4482,45,28,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""45:28"", ""word"": ""وَتَرٰى""}"
4498,46,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""46:8"", ""word"": ""افْتَرٰىهُ""}"
4502,46,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""46:12"", ""word"": ""وَبُشْرٰى""}"
4513,46,23,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""46:23"", ""word"": ""اَرٰىكُمْ""}"
4515,46,25,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""46:25"", ""word"": ""يُرٰىٓ""}"
4517,46,27,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""46:27"", ""word"": ""الْقُرٰى""}"
4540,47,15,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""47:15"", ""word"": ""الثَّمَرٰتِ""}"
4543,47,18,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""47:18"", ""word"": ""ذِكْرٰىهُمْ""}"
4550,47,25,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""47:25"", ""word"": ""ارْتَدُّوْا""}"
4584,48,21,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""48:21"", ""word"": ""وَّاُخْرٰى""}"
4592,48,29,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""48:29"", ""word"": ""تَرٰىهُمْ""}"
4592,48,29,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""48:29"", ""word"": ""التَّوْرٰىةِ""}"
4596,49,4,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""49:4"", ""word"": ""الْحُجُرٰتِ""}"
4601,49,9,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""49:9"", ""word"": ""الْاُخْرٰى""}"
4618,50,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""50:8"", ""word"": ""وَّذِكْرٰى""}"
4647,50,37,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""50:37"", ""word"": ""لَذِكْرٰى""}"
4679,51,24,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""51:24"", ""word"": ""اِبْرٰهِيْمَ""}"
4710,51,55,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""51:55"", ""word"": ""الذِّكْرٰى""}"
4775,53,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:12"", ""word"": ""يَرٰى""}"
4776,53,13,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:13"", ""word"": ""اُخْرٰىۙ""}"
4781,53,18,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:18"", ""word"": ""الْكُبْرٰى""}"
4783,53,20,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:20"", ""word"": ""الْاُخْرٰى""}"
4798,53,35,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:35"", ""word"": ""يَرٰى""}"
4800,53,37,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:37"", ""word"": ""وَاِبْرٰهِيْمَ""}"
4801,53,38,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:38"", ""word"": ""اُخْرٰىۙ""}"
4803,53,40,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:40"", ""word"": ""يُرٰىۖ""}"
4810,53,47,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:47"", ""word"": ""الْاُخْرٰىۙ""}"
4812,53,49,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:49"", ""word"": ""الشِّعْرٰىۙ""}"
4818,53,55,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""53:55"", ""word"": ""تَتَمَارٰى""}"
4935,55,56,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""55:56"", ""word"": ""قٰصِرٰتُ""}"
4948,55,70,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""55:70"", ""word"": ""خَيْرٰتٌ""}"
4950,55,72,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""55:72"", ""word"": ""مَّقْصُوْرٰتٌ""}"
5064,57,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""57:12"", ""word"": ""بُشْرٰىكُمُ""}"
5065,57,13,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""57:13"", ""word"": ""ارْجِعُوْا""}"
5072,57,20,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""57:20"", ""word"": ""فَتَرٰىهُ""}"
5078,57,26,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""57:26"", ""word"": ""وَّاِبْرٰهِيْمَ""}"
5110,59,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""59:7"", ""word"": ""الْقُرٰى""}"
5131,60,4,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""60:4"", ""word"": ""اِبْرٰهِيْمَ""}"
5131,60,4,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""60:4"", ""word"": ""اِبْرٰهِيْمَ""}"
5137,60,10,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""60:10"", ""word"": ""مُهٰجِرٰتٍ""}"
5146,61,6,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""61:6"", ""word"": ""التَّوْرٰىةِ""}"
5147,61,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""61:7"", ""word"": ""افْتَرٰى""}"
5153,61,13,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""61:13"", ""word"": ""وَاُخْرٰى""}"
5159,62,5,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""62:5"", ""word"": ""التَّوْرٰىةَ""}"
5165,62,11,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""62:11"", ""word"": ""الرّٰزِقِيْنَ""}"
5198,65,4,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""65:4"", ""word"": ""ارْتَبْتُمْ""}"
5200,65,6,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""65:6"", ""word"": ""اُخْرٰىۗ""}"
5218,66,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""66:12"", ""word"": ""عِمْرٰنَ""}"
5221,67,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""67:3"", ""word"": ""تَرٰى""}"
5221,67,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""67:3"", ""word"": ""تَرٰى""}"
5222,67,4,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""67:4"", ""word"": ""ارْجِعِ""}"
5302,69,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""69:3"", ""word"": ""اَدْرٰىكَ""}"
5307,69,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""69:8"", ""word"": ""تَرٰى""}"
5358,70,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""70:7"", ""word"": ""وَّنَرٰىهُ""}"
5450,72,27,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""72:27"", ""word"": ""ارْتَضٰى""}"
5498,74,27,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""74:27"", ""word"": ""اَدْرٰىكَ""}"
5502,74,31,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""74:31"", ""word"": ""ذِكْرٰى""}"
5601,77,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""77:3"", ""word"": ""وَّالنّٰشِرٰتِ""}"
5612,77,14,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""77:14"", ""word"": ""اَدْرٰىكَ""}"
5646,77,48,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""77:48"", ""word"": ""ارْكَعُوْا""}"
5662,78,14,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""78:14"", ""word"": ""الْمُعْصِرٰتِ""}"
5693,79,5,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:5"", ""word"": ""فَالْمُدَبِّرٰتِ""}"
5708,79,20,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:20"", ""word"": ""فَاَرٰىهُ""}"
5708,79,20,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:20"", ""word"": ""الْكُبْرٰىۖ""}"
5722,79,34,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:34"", ""word"": ""الْكُبْرٰىۖ""}"
5724,79,36,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:36"", ""word"": ""يَّرٰى""}"
5731,79,43,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""79:43"", ""word"": ""ذِكْرٰىهَاۗ""}"
5738,80,4,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""80:4"", ""word"": ""الذِّكْرٰىۗ""}"
5822,82,17,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""82:17"", ""word"": ""اَدْرٰىكَ""}"
5823,82,18,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""82:18"", ""word"": ""اَدْرٰىكَ""}"
5832,83,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""83:8"", ""word"": ""اَدْرٰىكَ""}"
5843,83,19,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""83:19"", ""word"": ""اَدْرٰىكَ""}"
5909,86,2,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""86:2"", ""word"": ""اَدْرٰىكَ""}"
5932,87,8,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""87:8"", ""word"": ""لِلْيُسْرٰىۖ""}"
5933,87,9,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""87:9"", ""word"": ""الذِّكْرٰىۗ""}"
5936,87,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""87:12"", ""word"": ""الْكُبْرٰىۚ""}"
5943,87,19,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""87:19"", ""word"": ""اِبْرٰهِيْمَ""}"
5991,89,23,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""89:23"", ""word"": ""الذِّكْرٰىۗ""}"
5996,89,28,ra_sakin_context_unresolved,warning,Konteks Ra sakinah tidak dapat diputuskan secara aman.,"{""previous"": ""ا"", ""verse_key"": ""89:28"", ""word"": ""ارْجِعِيْٓ""}"
6010,90,12,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""90:12"", ""word"": ""اَدْرٰىكَ""}"
6040,92,7,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""92:7"", ""word"": ""لِلْيُسْرٰىۗ""}"
6043,92,10,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""92:10"", ""word"": ""لِلْعُسْرٰىۗ""}"
6094,96,14,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""96:14"", ""word"": ""يَرٰىۗ""}"
6101,97,2,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""97:2"", ""word"": ""اَدْرٰىكَ""}"
6123,100,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""100:3"", ""word"": ""فَالْمُغِيْرٰتِ""}"
6133,101,3,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""101:3"", ""word"": ""اَدْرٰىكَ""}"
6140,101,10,ra_without_resolvable_vowel_or_sukun,warning,Ra tidak memiliki vokal atau sukun eksplisit yang dapat diputuskan.,"{""verse_key"": ""101:10"", ""word"": ""اَدْرٰىكَ""}"
